14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,26.0
14-02-16_12:18:52,-2.4899697,-2.3906105,21.059399,0.6650595,0.018976888,-0.32793474,30.389471,23.733765,14.768156,54.0
14-02-16_12:18:52,-2.4899697,-2.3906105,21.059399,0.6650595,0.018976888,-0.32793474,30.389471,23.733765,14.768156,60.0
14-02-16_12:18:52,-2.4899697,-2.3906105,21.059399,-0.6505421,-0.5275038,0.30376709,30.389471,23.733765,14.768156,60.0
14-02-16_12:18:52,-1.3706805,1.7776948,2.669535,-0.6505421,-0.5275038,0.30376709,30.389471,23.733765,14.768156,60.0
14-02-16_12:18:52,-1.3706805,1.7776948,2.669535,-0.6505421,-0.5275038,0.30376709,30.389471,23.733765,14.768156,66.0
14-02-16_12:18:52,-1.3706805,1.7776948,2.669535,-0.6505421,-0.5275038,0.30376709,30.11633,23.56467,14.696516,66.0
14-02-16_12:18:52,-1.3706805,1.7776948,2.669535,0.76732486,0.43016896,-0.073336534,30.11633,23.56467,14.696516,66.0
14-02-16_12:18:52,-0.094570965,0.89782566,5.819107,0.76732486,0.43016896,-0.073336534,30.11633,23.56467,14.696516,66.0
14-02-16_12:18:52,-0.094570965,0.89782566,5.819107,0.76732486,0.43016896,-0.073336534,30.11633,23.56467,14.696516,58.0
14-02-16_12:18:52,-0.094570965,0.89782566,5.819107,0.76732486,0.43016896,-0.073336534,29.616081,23.330612,14.5819845,58.0
14-02-16_12:18:52,-0.094570965,0.89782566,5.819107,0.76732486,0.43016896,-0.073336534,29.616081,23.330612,14.5819845,54.0
14-02-16_12:18:53,-0.094570965,0.89782566,5.819107,-0.85401237,0.12445058,-1.0768085,29.616081,23.330612,14.5819845,54.0
14-02-16_12:18:53,0.34237084,-2.8383262,21.059399,-0.85401237,0.12445058,-1.0768085,29.616081,23.330612,14.5819845,54.0
14-02-16_12:18:53,0.34237084,-2.8383262,21.059399,-0.85401237,0.12445058,-1.0768085,29.616081,23.330612,14.5819845,56.0
14-02-16_12:18:53,0.34237084,-2.8383262,21.059399,-0.85401237,0.12445058,-1.0768085,29.296097,22.86443,14.246951,56.0
