14-02-16_12:17:32,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,30.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,7.467059,-9.911563,13.690724,264.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,252.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,9.487148,-7.5147057,12.342014,252.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,262.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,12.771995,-9.228977,12.199131,262.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,188.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,18.385983,-13.895236,13.468711,188.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,-4.2999864,4.332308,14.101848,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,148.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,26.351637,-17.934153,15.474966,148.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,124.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,35.232693,-18.86969,17.625593,124.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,72.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,42.83408,-16.389341,18.982298,72.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,42.83408,-16.389341,18.982298,62.0
