14-02-16_12:18:19,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,0.0
14-02-16_12:18:26,-1.2294226,-0.20590134,11.410766,0.4935948,-0.57448834,-2.6950178,19.005587,-22.55222,10.323841,0.0
14-02-16_12:18:26,-1.2294226,-0.20590134,11.410766,-0.3085493,-0.65757895,-2.8910265,19.005587,-22.55222,10.323841,0.0
14-02-16_12:18:26,-0.19871874,0.07182605,9.36492,-0.3085493,-0.65757895,-2.8910265,19.005587,-22.55222,10.323841,0.0
14-02-16_12:18:26,-0.19871874,0.07182605,9.36492,-0.3085493,-0.65757895,-2.8910265,19.005587,-22.55222,10.323841,2.0
14-02-16_12:18:26,-0.19871874,0.07182605,9.36492,-0.3085493,-0.65757895,-2.8910265,20.181952,-23.91464,10.109889,2.0
14-02-16_12:18:26,-0.19871874,0.07182605,9.36492,-0.3085493,-0.65757895,-2.8910265,20.181952,-23.91464,10.109889,0.0
14-02-16_12:18:26,-0.19871874,0.07182605,9.36492,-0.10616106,-0.602154,-2.8420062,20.181952,-23.91464,10.109889,0.0
14-02-16_12:18:26,-1.4413095,1.3227965,9.883265,-0.10616106,-0.602154,-2.8420062,20.181952,-23.91464,10.109889,0.0
14-02-16_12:18:26,-1.4413095,1.3227965,9.883265,-0.10616106,-0.602154,-2.8420062,20.181952,-23.91464,10.109889,2.0
14-02-16_12:18:26,-1.4413095,1.3227965,9.883265,-0.10616106,-0.602154,-2.8420062,23.041647,-25.142782,10.282754,2.0
14-02-16_12:18:26,-1.4413095,1.3227965,9.883265,-0.36715084,-0.5680656,-2.1421275,23.041647,-25.142782,10.282754,2.0
14-02-16_12:18:26,-2.6431987,0.22266077,14.85243,-0.36715084,-0.5680656,-2.1421275,23.041647,-25.142782,10.282754,2.0
14-02-16_12:18:26,-2.6431987,0.22266077,14.85243,-0.36715084,-0.5680656,-2.1421275,23.041647,-25.142782,10.282754,4.0
14-02-16_12:18:26,-2.6431987,0.22266077,14.85243,-0.36715084,-0.5680656,-2.1421275,27.55781,-25.065685,10.4989195,4.0
14-02-16_12:18:26,-2.6431987,0.22266077,14.85243,-0.36715084,-0.5680656,-2.1421275,27.55781,-25.065685,10.4989195,6.0
14-02-16_12:18:26,-2.6431987,0.22266077,14.85243,0.22726671,0.27881965,-0.6251909,27.55781,-25.065685,10.4989195,6.0
14-02-16_12:18:26,-1.6101006,2.1619642,8.463503,0.22726671,0.27881965,-0.6251909,27.55781,-25.065685,10.4989195,6.0
14-02-16_12:18:26,-1.6101006,2.1619642,8.463503,0.22726671,0.27881965,-0.6251909,27.55781,-25.065685,10.4989195,12.0
14-02-16_12:18:27,-1.6101006,2.1619642,8.463503,0.22726671,0.27881965,-0.6251909,32.465942,-23.201038,10.659979,12.0
